ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_2	JXXA01002196.1	404	751	347	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXA01002196.1_404_751(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_001650445.1_small ubiquitin-related modifier 3 [Aedes aegypti] >XP_019555600.1 small ubiquitin-related modifier 3-like [Aedes albopictus] >XP_055548876.1 small ubiquitin-related modifier 3 [Wyeomyia smithii] >XP_058468189.1 small ubiquitin-related modifier 3 [Malaya genurostris] >XP_058828185.1 small ubiquitin-related modifier 3 [Topomyia yanbarensis] >EAT32712.1 AAEL015064-PB [Aedes aegypti]:10-91	3.6e-33	6	XP_039448466.1_small ubiquitin-related modifier 3-like [Culex pipiens pallens]:10-91	3.6e-33	4	yes	NA	NA	NA	NA
NIRVS_3	JXXA01002644.1	18816	19169	353	AAG13369.1_acc|GENBANK|AAG13369.1|GENBANK|AF268176|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_JXXA01002644.1_19157_18828(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041766407.1_uncharacterized protein LOC121590637 [Anopheles merus]:919-1004	7.3e-34	6	XP_052897672.1_transcription factor 20 [Anopheles moucheti]:906-991	2.1e-33	1	yes	NA	NA	NA	NA
NIRVS_4	JXXA01002655.1	14511	14891	380	QUS47363.1_acc|GENBANK|QUS47363.1|GENBANK|MT210605|polyprotein_[Wenzhou_Apodemus_agrarius_hepacivirus_1]_taxid=2832079_JXXA01002655.1_14511_14891(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB40810.1_AGAP001338-PA-like protein [Anopheles sinensis]:195-320	4e-62	1	XP_049278097.1_probable ATP-dependent RNA helicase DHX34 [Anopheles funestus]:201-326	9e-62	1	yes	NA	NA	NA	NA
NIRVS_5	JXXA01003192.1	1	276	275	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXA01003192.1_1_276(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_016089979.1_PREDICTED: polyubiquitin-like isoform X2 [Sinocyclocheilus grahami]:2-94	2.2e-33	1	XP_044993566.1_ubiquitin-40S ribosomal protein S27a-like [Jaculus jaculus]:2-87	6.3e-33	1	yes	NA	NA	NA	NA
NIRVS_6	JXXA01004173.1	5963	6862	899	CAJ78440.1_acc|GENBANK|CAJ78440.1|GENBANK|AM231627|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXA01004173.1_6163_5963(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035897157.1_polyubiquitin-like [Anopheles stephensi]:1-295	1.6e-154	2	XP_035897157.1_polyubiquitin-like [Anopheles stephensi]:1-295	1.6e-154	2	yes	NA	NA	NA	NA
NIRVS_7	JXXA01004173.1	8239	8964	725	AAK69181.1_acc|GENBANK|AAK69181.1|GENBANK|AF321456|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_JXXA01004173.1_8272_8523(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:32-260	2.3e-114	1	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:32-260	2.3e-114	1	yes	NA	NA	NA	NA
NIRVS_8	JXXA01004173.1	10837	11037	200	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_JXXA01004173.1_10924_11037(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAG7476893.1_hypothetical protein MATL_G00087630 [Megalops atlanticus]:6-52	5.8e-12	1	XP_060599695.1_polyubiquitin isoform X2 [Ruditapes philippinarum] >XP_060599696.1 polyubiquitin isoform X3 [Ruditapes philippinarum] >XP_060599697.1 polyubiquitin isoform X4 [Ruditapes philippinarum] >XP_060599698.1 polyubiquitin isoform X5 [Ruditapes philippinarum]:36-76	2.2e-11	2	yes	NA	NA	NA	NA
NIRVS_9	JXXA01004343.1	13101	13400	299	AHM88397.1_acc|GENBANK|AHM88397.1|NEIGHBOR|KJ463423|polyprotein_[Border_disease_virus]_taxid=358764_JXXA01004343.1_13170_13400(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049462583.1_probable ATP-dependent RNA helicase kurz [Anopheles coluzzii] >XP_312236.6 probable ATP-dependent RNA helicase kurz [Anopheles gambiae]:647-745	1.3e-44	4	XP_049462583.1_probable ATP-dependent RNA helicase kurz [Anopheles coluzzii] >XP_312236.6 probable ATP-dependent RNA helicase kurz [Anopheles gambiae]:647-745	1.3e-44	3	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	AXCK02000042.1	80402	81427	1025	QTJ63648.1_acc|GENBANK|QTJ63648.1|GENBANK|MW208805|NS3_[Neuropteran_jingmen-related_virus]_taxid=2822568_AXCK02000042.1_81424_80402(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB40810.1_AGAP001338-PA-like protein [Anopheles sinensis]:209-549	1.7e-192	1	XP_058118070.1_probable ATP-dependent RNA helicase DHX34 [Anopheles coustani] >XP_058174652.1 probable ATP-dependent RNA helicase DHX34 [Anopheles ziemanni]:208-548	7.3e-191	1	yes	NA	NA	NA	NA
NIRVS_10	AXCK02004208.1	3410	4411	1001	NP_620053.1_acc|REFSEQ|NP_620053.1|REFSEQ|NC_003678|polyprotein_[Pestivirus_giraffe-1_H138]_taxid=119222_AXCK02004208.1_4399_3410(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB37518.1_AGAP011149-PA-like protein [Anopheles sinensis]:104-436	2e-185	2	XP_058129930.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles coustani] >XP_058173265.1 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles ziemanni]:104-436	2e-185	1	yes	NA	NA	NA	NA
NIRVS_11	AXCK02004476.1	2403	2654	251	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCK02004476.1_2403_2654(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB49668.1_AGAP000852-PA-like protein [Anopheles sinensis]:1-81	8.6e-37	1	XP_058116174.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058168839.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:1-81	1.9e-36	1	yes	NA	NA	NA	NA
NIRVS_12	AXCK02005055.1	1	210	209	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCK02005055.1_1_207(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NXL10105.1_UBIQP protein [Mesembrinibis cayennensis]:87-155	3.2e-29	25	NXL10105.1_UBIQP protein [Mesembrinibis cayennensis]:87-155	3.2e-29	15	yes	NA	NA	NA	NA
NIRVS_13	AXCK02005704.1	12670	13602	932	ATP66855.1_acc|GENBANK|ATP66855.1|GENBANK|KY370100|polyprotein_[Rodent_pestivirus]_taxid=2050021_AXCK02005704.1_12670_13602(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058116914.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles coustani] >XP_058175152.1 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles ziemanni]:497-806	1.4e-172	2	XP_058116914.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles coustani] >XP_058175152.1 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles ziemanni]:497-806	1.4e-172	1	yes	NA	NA	NA	NA
NIRVS_14	AXCK02010841.1	12561	12812	251	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCK02010841.1_12585_12812(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAK3550250.1_hypothetical protein QTP86_021272, partial [Hemibagrus guttatus]:13-94	2.1e-35	1	AAH08955.2_UBC protein, partial [Homo sapiens]:7-89	3.6e-35	1	yes	NA	NA	NA	NA
NIRVS_15	AXCK02013171.1	1697	2062	365	AHM88397.1_acc|GENBANK|AHM88397.1|NEIGHBOR|KJ463423|polyprotein_[Border_disease_virus]_taxid=358764_AXCK02013171.1_1697_2044(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB44127.1_hypothetical protein ZHAS_00011962 [Anopheles sinensis]:936-1022	1.3e-38	1	XP_052897672.1_transcription factor 20 [Anopheles moucheti]:906-996	1.5e-34	1	yes	NA	NA	NA	NA
NIRVS_16	AXCK02017244.1	5856	5990	134	AAD44043.1_acc|GENBANK|AAD44043.1|GENBANK|AF104026|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCK02017244.1_5856_5990(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAG4076287.1_hypothetical protein HA402_014836 [Bradysia odoriphaga]:7-50	9.2e-14	25	XP_033122841.1_NEDD8 [Anneissia japonica]:7-50	9.2e-14	16	yes	NA	NA	NA	NA
NIRVS_17	AXCK02017244.1	6071	6166	95	AAD44043.1_acc|GENBANK|AAD44043.1|GENBANK|AF104026|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCK02017244.1_6089_6166(+)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_18	AXCK02017681.1	2	193	191	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCK02017681.1_169_2(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_018650291.1_putative ubiquitin (ribosomal protein L40) [Schistosoma mansoni]:149-205	1e-21	1	XP_018650291.1_putative ubiquitin (ribosomal protein L40) [Schistosoma mansoni]:149-205	1e-21	1	yes	NA	NA	NA	NA
NIRVS_19	AXCK02024744.1	822	1613	791	QOW96371.1_acc|GENBANK|QOW96371.1|GENBANK|MW208042|polyprotein_[Dengue_virus_1]_taxid=11053_AXCK02024744.1_1142_930(-)	25	24	0.96	YP_009389245.1_NS3 	Karumba virus	5.8e-63	3	1	58.3	83.8	255	474	597	1969397	YP_009389245.1	XP_052870849.1_uncharacterized protein LOC128276428, partial [Anopheles cruzii]:282-500	2.1e-44	1	NA	-1	0	no	Amarillovirales	Flaviviridae	2732545	11050
NIRVS_2	AXCK02000049.1	82687	83670	983	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCK02000049.1_82815_82687(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB37459.1_AGAP001969-PA-like protein [Anopheles sinensis]:1-305	2.2e-160	1	XP_058116989.1_polyubiquitin-B [Anopheles coustani] >XP_058172359.1 polyubiquitin-B-like [Anopheles ziemanni]:1-305	4.9e-160	1	yes	NA	NA	NA	NA
NIRVS_20	AXCK02026585.1	192	605	413	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCK02026585.1_303_527(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB37458.1_hypothetical protein ZHAS_00004594 [Anopheles sinensis]:43-163	3e-55	1	XP_058060227.1_polyubiquitin-C [Anopheles bellator]:43-168	1.2e-54	1	yes	NA	NA	NA	NA
NIRVS_21	AXCK02026585.1	1653	1868	215	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCK02026585.1_1668_1868(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAJ7997088.1_hypothetical protein DPEC_G00225290 [Dallia pectoralis]:15-77	1.6e-20	1	GIY12481.1_polyubiquitin-C [Caerostris extrusa]:64-124	3.7e-20	1	yes	NA	NA	NA	NA
NIRVS_3	AXCK02000049.1	84913	85041	128	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCK02000049.1_84916_85041(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058117326.1_polyubiquitin-C-like isoform X1 [Anopheles coustani]:2-43	1.4e-11	3	XP_058117326.1_polyubiquitin-C-like isoform X1 [Anopheles coustani]:2-43	1.4e-11	2	yes	NA	NA	NA	NA
NIRVS_4	AXCK02000050.1	1	522	521	AAD44044.1_acc|GENBANK|AAD44044.1|GENBANK|AF104027|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCK02000050.1_292_519(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041367814.1_polyubiquitin-C [Gigantopelta aegis]:437-609	4.1e-89	25	XP_041367814.1_polyubiquitin-C [Gigantopelta aegis]:437-609	4.1e-89	14	yes	NA	NA	NA	NA
NIRVS_5	AXCK02000716.1	40655	40912	257	AAM77034.1_acc|GENBANK|AAM77034.1|GENBANK|AY117145|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCK02000716.1_40912_40655(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041767489.1_gamma-aminobutyric acid receptor-associated protein [Anopheles merus]:31-115	2.9e-40	13	XP_041767489.1_gamma-aminobutyric acid receptor-associated protein [Anopheles merus]:31-115	2.9e-40	11	yes	NA	NA	NA	NA
NIRVS_6	AXCK02001190.1	36904	37254	350	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCK02001190.1_37047_36904(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_038858140.1_ubiquitin-60S ribosomal protein L40-like isoform X1 [Salvelinus namaycush]:5-83	2.9e-30	1	XP_038858140.1_ubiquitin-60S ribosomal protein L40-like isoform X1 [Salvelinus namaycush]:5-83	2.9e-30	1	yes	NA	NA	NA	NA
NIRVS_7	AXCK02002322.1	16171	16608	437	QNM37798.1_acc|GENBANK|QNM37798.1|GENBANK|MN714664|hypothetical_protein_[Frankliniella_occidentalis_flavi-like_virus_1]_taxid=2767259_AXCK02002322.1_16608_16171(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058130585.1_ADP-ribose glycohydrolase OARD1-like [Anopheles coustani]:41-185	1.4e-74	1	XP_058130585.1_ADP-ribose glycohydrolase OARD1-like [Anopheles coustani]:41-185	1.4e-74	1	yes	NA	NA	NA	NA
NIRVS_8	AXCK02003848.1	12289	12396	107	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCK02003848.1_12396_12289(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:56-90	2.2e-10	20	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:56-90	2.2e-10	15	yes	NA	NA	NA	NA
NIRVS_9	AXCK02003848.1	12948	13067	119	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCK02003848.1_13067_12948(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058126937.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058175727.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:7-45	6.9e-13	1	XP_058126937.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058175727.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:7-45	6.9e-13	1	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	AXCM01000082.1	13663	14028	365	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCM01000082.1_13663_14028(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052889953.1_small ubiquitin-related modifier 3-like [Anopheles moucheti] >XP_053667425.1 small ubiquitin-related modifier 3-like [Anopheles marshallii]:1-92	3.1e-43	1	XP_052889953.1_small ubiquitin-related modifier 3-like [Anopheles moucheti] >XP_053667425.1 small ubiquitin-related modifier 3-like [Anopheles marshallii]:1-92	3.1e-43	1	yes	NA	NA	NA	NA
NIRVS_10	AXCM01003937.1	14042	14170	128	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCM01003937.1_14170_14042(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_055637383.1_small ubiquitin-related modifier 3 [Toxorhynchites rutilus septentrionalis]:50-90	8.8e-14	15	XP_055637383.1_small ubiquitin-related modifier 3 [Toxorhynchites rutilus septentrionalis]:50-90	8.8e-14	11	yes	NA	NA	NA	NA
NIRVS_11	AXCM01003937.1	14221	14394	173	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCM01003937.1_14394_14221(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049278431.1_small ubiquitin-related modifier 2-like [Anopheles funestus]:6-58	1.2e-13	1	XP_049278431.1_small ubiquitin-related modifier 2-like [Anopheles funestus]:6-58	1.2e-13	1	yes	NA	NA	NA	NA
NIRVS_12	AXCM01006731.1	5450	5635	185	AAD44043.1_acc|GENBANK|AAD44043.1|GENBANK|AF104026|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCM01006731.1_5635_5450(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035917156.1_E3 ubiquitin-protein ligase parkin [Anopheles stephensi]:25-85	1.8e-23	1	XP_035917156.1_E3 ubiquitin-protein ligase parkin [Anopheles stephensi]:25-85	1.8e-23	1	yes	NA	NA	NA	NA
NIRVS_13	AXCM01007430.1	3674	3778	104	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCM01007430.1_3751_3674(-)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_14	AXCM01007430.1	3843	4001	158	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCM01007430.1_3977_3843(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_031440432.1_tripartite motif-containing protein 29 isoform X1 [Clupea harengus]:243-289	3.7e-14	1	XP_031440432.1_tripartite motif-containing protein 29 isoform X1 [Clupea harengus]:243-289	3.7e-14	1	yes	NA	NA	NA	NA
NIRVS_15	AXCM01007440.1	4049	5071	1022	AHM88397.1_acc|GENBANK|AHM88397.1|NEIGHBOR|KJ463423|polyprotein_[Border_disease_virus]_taxid=358764_AXCM01007440.1_4082_5071(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049292209.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles funestus]:101-440	5.7e-188	2	XP_049292209.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles funestus]:101-440	5.7e-188	2	yes	NA	NA	NA	NA
NIRVS_16	AXCM01007613.1	4002	4430	428	AAD44046.1_acc|GENBANK|AAD44046.1|GENBANK|AF104029|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCM01007613.1_4199_4014(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAK4324739.1_hypothetical protein Pmani_004629 [Petrolisthes manimaculis]:14-117	1.4e-34	1	KAF7319954.1_RNA-dependent RNA polymerase [Mycena kentingensis (nom. inval.)]:1224-1314	3.1e-34	1	yes	NA	NA	NA	NA
NIRVS_17	AXCM01007720.1	5166	6137	971	UJQ88100.1_acc|GENBANK|UJQ88100.1|GENBANK|OL452246|polyprotein_[Kioloa_rodent_pestivirus]_taxid=2893984_AXCM01007720.1_6137_5205(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052895354.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles moucheti]:491-813	2.2e-181	1	XP_052895354.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles moucheti]:491-813	2.2e-181	1	yes	NA	NA	NA	NA
NIRVS_18	AXCM01014840.1	5146	5571	425	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCM01014840.1_5571_5368(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052902184.1_polyubiquitin-like [Anopheles moucheti]:246-384	2.3e-66	1	XP_052902184.1_polyubiquitin-like [Anopheles moucheti]:246-384	2.3e-66	1	yes	NA	NA	NA	NA
NIRVS_19	AXCM01016731.1	1384	2457	1073	NP_620053.1_acc|REFSEQ|NP_620053.1|REFSEQ|NC_003678|polyprotein_[Pestivirus_giraffe-1_H138]_taxid=119222_AXCM01016731.1_1384_2457(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049278097.1_probable ATP-dependent RNA helicase DHX34 [Anopheles funestus]:187-543	1.4e-197	1	XP_049278097.1_probable ATP-dependent RNA helicase DHX34 [Anopheles funestus]:187-543	1.4e-197	1	yes	NA	NA	NA	NA
NIRVS_2	AXCM01000145.1	69211	69648	437	QNM37798.1_acc|GENBANK|QNM37798.1|GENBANK|MN714664|hypothetical_protein_[Frankliniella_occidentalis_flavi-like_virus_1]_taxid=2767259_AXCM01000145.1_69211_69648(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035895593.1_ADP-ribose glycohydrolase OARD1-like [Anopheles stephensi]:50-190	1.3e-67	1	XP_035895593.1_ADP-ribose glycohydrolase OARD1-like [Anopheles stephensi]:50-190	1.3e-67	1	yes	NA	NA	NA	NA
NIRVS_20	AXCM01021289.1	126	899	773	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCM01021289.1_488_126(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035897158.1_polyubiquitin-B-like [Anopheles stephensi] >XP_035897159.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897160.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897162.1 polyubiquitin-B-like [Anopheles stephensi]:1-230	1.2e-116	1	XP_035897158.1_polyubiquitin-B-like [Anopheles stephensi] >XP_035897159.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897160.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897162.1 polyubiquitin-B-like [Anopheles stephensi]:1-230	1.2e-116	1	yes	NA	NA	NA	NA
NIRVS_21	AXCM01021856.1	1633	1881	248	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCM01021856.1_1881_1645(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035897158.1_polyubiquitin-B-like [Anopheles stephensi] >XP_035897159.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897160.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897162.1 polyubiquitin-B-like [Anopheles stephensi]:151-230	1.8e-34	1	XP_035897158.1_polyubiquitin-B-like [Anopheles stephensi] >XP_035897159.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897160.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897162.1 polyubiquitin-B-like [Anopheles stephensi]:151-230	1.8e-34	1	yes	NA	NA	NA	NA
NIRVS_3	AXCM01000146.1	32875	33168	293	AAK69181.1_acc|GENBANK|AAK69181.1|GENBANK|AF321456|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCM01000146.1_32914_33165(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_029883291.1_polyubiquitin-C isoform X1 [Aquila chrysaetos chrysaetos]:30-118	1.3e-39	1	XP_029883291.1_polyubiquitin-C isoform X1 [Aquila chrysaetos chrysaetos]:30-118	1.3e-39	1	yes	NA	NA	NA	NA
NIRVS_4	AXCM01000275.1	67064	67330	266	AAM77033.1_acc|GENBANK|AAM77033.1|GENBANK|AY117144|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCM01000275.1_67064_67330(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041767489.1_gamma-aminobutyric acid receptor-associated protein [Anopheles merus]:31-117	1.6e-41	6	XP_041767489.1_gamma-aminobutyric acid receptor-associated protein [Anopheles merus]:31-117	1.6e-41	5	yes	NA	NA	NA	NA
