eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
ABXC01_EVE067	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01002147.1_561645-562148:+	4.35e-81	74.7	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE068	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01002168.1_610380-610883:-	1.14e-83	74.7	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE069	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), annotated protein of unclassified cellular organisms superkingdom (1), polyprotein protein (1), retro (1)	ABXC01002424.1_191049-191552:-	5.34e-82	74.7	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE070	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01002537.1_13309-13812:+	9.3e-83	75.3	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE071	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01002657.1_32444-32833:-	3.1700000000000003e-59	69	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE072	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1)	ABXC01002702.1_170709-171212:-	1.0699999999999999e-81	74.7	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE073	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01002737.1_29627-30130:+	2.8099999999999998e-84	76	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE074	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01003065.1_75409-75909:-	6.3e-83	76	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE075	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01003087.1_42721-43224:+	4.17e-78	68.9	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE076	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01003113.1_21033-21536:+	6.95e-85	76.6	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE077	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01003116.1_202526-203029:+	1.0699999999999999e-81	73.4	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE078	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1)	ABXC01003519.1_22431-22934:+	1.32e-82	76	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE079	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1)	ABXC01003572.1_80009-80512:+	3.2599999999999998e-83	75.3	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE080	high	36	maybe-viral (12), viral (5), non-viral (2), retro (1)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (2), polyprotein protein (1), transposase (1)	ABXC01003909.1_231955-232326:-	1.95e-70	82.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE081	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1)	ABXC01004119.1_38858-39361:-	2.5e-80	73.4	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE082	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01004122.1_402961-403464:-	1.87e-82	74.7	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE083	high	36	maybe-viral (13), viral (5), non-viral (2), retro (1)	uncharacterized protein (12), VDB (5), annotated protein of Eukaryota (2), polyprotein protein (1), transposase (1)	ABXC01004129.1_170653-171138:+	6.7000000000000005e-77	76.2	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE084	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1)	ABXC01004138.1_105313-105816:-	9.3e-83	76.6	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE085	high	36	maybe-viral (13), viral (5), non-viral (2), retro (1)	uncharacterized protein (13), VDB (5), annotated protein of Eukaryota (2), transposase (1)	ABXC01004162.1_54835-55320:+	1.17e-77	76.2	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE086	high	36	maybe-viral (12), viral (5), non-viral (2), retro (1)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (2), polyprotein protein (1), transposase (1)	ABXC01004176.1_141459-141827:-	1.2299999999999998e-68	80.5	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE087	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01004617.1_63156-63686:-	6.629999999999999e-82	68.8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE088	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1)	ABXC01004648.1_36245-36748:-	2.65e-82	74	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE089	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1)	ABXC01004692.1_159459-159962:-	1.0100000000000001e-79	73.4	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE090	high	36	maybe-viral (11), viral (6), non-viral (4), retro (1)	uncharacterized protein (10), VDB (6), annotated protein of Eukaryota (4), polyprotein protein (1), transposase (1)	ABXC01004729.1_350438-350806:-	1.6299999999999998e-66	78	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE091	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), transposase (1)	ABXC01004737.1_30668-31153:-	3.12e-75	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE092	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (9), VDB (5), annotated protein of Eukaryota (2), polyprotein protein (2), annotated protein of unclassified cellular organisms superkingdom (1), transposase (1)	ABXC01004738.1_325394-325879:-	5.369999999999999e-81	81.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE093	high	36	maybe-viral (12), viral (5), non-viral (2), retro (1)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (2), polyprotein protein (1), transposase (1)	ABXC01004768.1_666412-666780:-	1.75e-63	76.4	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE094	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01004921.1_51237-51740:-	1.5199999999999998e-81	74.7	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE095	high	36	maybe-viral (11), viral (5), non-viral (4)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (4)	ABXC01005047.1_253455-253844:-	4.81e-60	69	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE096	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01005122.1_110359-110862:-	2.8099999999999998e-84	76	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE097	high	36	maybe-viral (12), viral (5), non-viral (2), retro (1)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (2), polyprotein protein (1), transposase (1)	ABXC01005274.1_197543-197911:+	1.8700000000000002e-70	82.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE098	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (2), retro (2)	ABXC01005320.1_61841-62344:+	6.28e-72	68.1	Uncharacterized protein n=1 Tax=Lolium multiflorum  RepID=A0AAD8R0S9_LOLMU	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE099	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01005765.1_98125-98628:-	5.03e-80	74	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE100	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01005854.1_136312-136815:+	5.95e-79	69.5	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE101	high	36	maybe-viral (12), viral (5), non-viral (2), retro (1)	uncharacterized protein (11), VDB (5), annotated protein of Eukaryota (2), polyprotein protein (1), transposase (1)	ABXC01005928.1_211336-211704:-	5.33e-70	81.3	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE102	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01006079.1_55399-55902:+	6.95e-85	76.6	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE103	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1)	ABXC01006105.1_89309-89812:-	5.13e-75	67.7	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE104	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01006212.1_72207-72710:+	6.169999999999999e-81	73.4	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE105	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01006406.1_342456-342959:+	1.62e-79	70.1	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE106	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01006406.1_351388-351891:+	1.62e-79	70.1	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE107	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01006440.1_89230-89733:-	3.7599999999999997e-82	74.7	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE108	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1)	ABXC01006477.1_214942-215445:-	1.14e-78	70.1	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE109	high	36	maybe-viral (11), viral (5), non-viral (4)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (4), polyprotein protein (1)	ABXC01006689.1_449247-449729:+	6.91e-78	75	uncharacterized protein LOC120667892 n=1 Tax=Panicum virgatum  RepID=UPI0019D5A845	polyprotein [Oryza sativa Indica Group] acc=AAD27547.1 	NA	Streptophyta
ABXC01_EVE110	high	36	maybe-viral (13), viral (5), non-viral (3)	uncharacterized protein (13), VDB (5), annotated protein of Eukaryota (3)	ABXC01006738.1_1737-2255:-	4.26e-91	78	uncharacterized protein LOC120667892 n=1 Tax=Panicum virgatum  RepID=UPI0019D5A845	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE111	high	36	maybe-viral (11), viral (5), non-viral (2), retro (2)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1)	ABXC01006795.1_121606-122097:+	1.1199999999999999e-82	74.7	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE112	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01006848.1_120770-121273:+	2.8099999999999998e-84	76	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
ABXC01_EVE113	high	36	maybe-viral (11), viral (5), non-viral (3), retro (1)	uncharacterized protein (10), VDB (5), annotated protein of Eukaryota (3), polyprotein protein (1), retro (1)	ABXC01006912.1_289006-289509:-	6.95e-85	76.6	uncharacterized protein LOC133925534 n=1 Tax=Phragmites australis  RepID=UPI002D784CF8	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85337.1 	NA	Streptophyta
