eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
ACYM01_EVE048	high	47	maybe-viral (8), viral (8), non-viral (4)	uncharacterized protein (7), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (1)	ACYM01030215.1_9691-10092:+	5.43e-30	50.4	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE049	high	47	maybe-viral (8), viral (8), non-viral (4)	uncharacterized protein (6), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01035889.1_29649-30167:+	2.2099999999999998e-32	40.8	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE050	high	47	viral (9), maybe-viral (7), non-viral (5)	VDB (6), uncharacterized protein (5), annotated protein of Eukaryota (3), UDB Viruses (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01037530.1_2772-3116:+	6.02e-32	48.2	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE051	high	47	maybe-viral (8), viral (8), non-viral (4)	uncharacterized protein (6), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01050154.1_2001-2495:-	1.3199999999999999e-31	40.7	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE052	high	47	maybe-viral (9), viral (9), non-viral (4)	uncharacterized protein (8), VDB (6), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (1)	ACYM01130199.1_380-670:-	2.49e-15	43	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE053	high	47	maybe-viral (8), viral (8), non-viral (4)	uncharacterized protein (6), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01131224.1_11962-12498:-	3.43e-33	39.1	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE054	high	47	viral (9), maybe-viral (8), non-viral (5)	uncharacterized protein (6), VDB (6), annotated protein of Eukaryota (3), UDB Viruses (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01131342.1_2402-2717:+	4.66e-15	41.5	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE055	high	46	maybe-viral (8), viral (8), non-viral (4)	uncharacterized protein (8), UDB Viruses (4), VDB (4), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2)	ACYM01002914.1_3813-4142:-	5.3e-16	39	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE056	high	46	maybe-viral (8), viral (8), non-viral (4)	uncharacterized protein (6), VDB (6), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01068141.1_916-1323:+	6.8e-25	39.6	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE057	high	46	viral (8), maybe-viral (7), non-viral (4), retro (1)	uncharacterized protein (6), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (1), reverse transcriptase (1)	ACYM01089750.1_2571-2906:-	5.06e-18	41.5	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE058	high	46	viral (8), maybe-viral (7), non-viral (5)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (3), UDB Viruses (3), annotated protein of unclassified root superkingdom (2)	ACYM01107459.1_3360-3674:-	1.52e-17	45.5	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE059	high	46	maybe-viral (8), viral (8), non-viral (4)	uncharacterized protein (5), VDB (5), polyprotein protein (3), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2)	ACYM01139935.1_601-921:-	3e-26	49	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE060	high	46	maybe-viral (8), viral (8), non-viral (4)	uncharacterized protein (6), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01141980.1_149-463:-	9.94e-27	49.5	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE061	high	46	maybe-viral (8), viral (8), non-viral (4)	uncharacterized protein (6), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01143950.1_6240-6569:+	4.39e-19	43	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE062	high	45	maybe-viral (9), viral (8), non-viral (4)	uncharacterized protein (7), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01013318.1_7953-8407:-	3.41e-27	40	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE063	high	45	maybe-viral (9), viral (8), non-viral (4)	uncharacterized protein (9), UDB Viruses (4), VDB (4), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2)	ACYM01016117.1_3873-4184:-	9.16e-14	44.2	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE064	high	45	viral (8), maybe-viral (7), non-viral (5)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), UDB Viruses (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (1)	ACYM01064325.1_7705-8199:-	4.7899999999999995e-35	40.8	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE065	high	45	maybe-viral (9), viral (8), non-viral (4)	uncharacterized protein (8), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (1)	ACYM01066033.1_5741-6157:-	1.92e-25	42.5	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE066	high	45	maybe-viral (9), viral (8), non-viral (4)	uncharacterized protein (7), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01073373.1_2-331:-	3.13e-19	44.1	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE067	high	45	maybe-viral (8), viral (8), non-viral (5)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (3), UDB Viruses (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (1)	ACYM01074870.1_1073-1402:-	7.42e-16	46.6	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE068	high	45	maybe-viral (9), viral (8), non-viral (4)	uncharacterized protein (7), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01078944.1_4754-5083:+	2.7e-16	39.8	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE069	high	45	maybe-viral (10), viral (8), non-viral (3), retro (1)	uncharacterized protein (7), VDB (5), polyprotein protein (3), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (1), reverse transcriptase (1)	ACYM01092151.1_8378-8691:+	6.78e-13	38.3	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE070	high	45	maybe-viral (8), viral (8), non-viral (5)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (4), UDB Viruses (3), annotated protein of unclassified root superkingdom (1), polyprotein protein (1)	ACYM01113530.1_505-885:+	5.33e-20	41.3	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE071	high	45	maybe-viral (9), viral (8), non-viral (4)	uncharacterized protein (7), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01118840.1_885-1340:-	3.3699999999999998e-34	44	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE072	high	45	maybe-viral (9), viral (8), non-viral (4)	uncharacterized protein (7), VDB (5), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01121153.1_8734-9189:+	7.52e-33	44	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE073	high	45	viral (8), maybe-viral (7), non-viral (5)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (3), UDB Viruses (3), annotated protein of unclassified root superkingdom (2)	ACYM01122677.1_5027-5362:-	8.66e-20	50.6	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE074	high	45	viral (8), maybe-viral (7), non-viral (5)	uncharacterized protein (6), VDB (5), annotated protein of Eukaryota (3), UDB Viruses (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (1)	ACYM01126014.1_1612-1983:-	6.7399999999999995e-34	48.8	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE075	high	45	viral (8), maybe-viral (7), non-viral (5)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (3), UDB Viruses (3), annotated protein of unclassified root superkingdom (2)	ACYM01131602.1_1975-2301:-	1.76e-17	42.4	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE076	high	44	maybe-viral (9), viral (8), non-viral (4)	uncharacterized protein (9), UDB Viruses (4), VDB (4), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2)	ACYM01029063.1_474-785:-	4.7e-14	46.6	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE077	high	44	maybe-viral (9), viral (8), non-viral (5)	uncharacterized protein (6), VDB (6), annotated protein of Eukaryota (3), polyprotein protein (3), annotated protein of unclassified root superkingdom (2), UDB Viruses (2)	ACYM01084159.1_23254-23642:+	1.2500000000000001e-22	45.5	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	P3a n=1 Tax=Jujube mosaic-associated virus  RepID=A0A221C9G3_9VIRU	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tesselloziziphi	Streptophyta
ACYM01_EVE078	high	44	maybe-viral (10), viral (7), non-viral (3)	uncharacterized protein (9), VDB (6), annotated protein of Eukaryota (3), hypothetical protein (1), UDB Viruses (1)	ACYM01111747.1_25384-25719:+	1.39e-9	52.6	RNA-dependent RNA polymerase n=1 Tax=Tetracentron sinense  RepID=A0A834YC66_9MAGN	putative RNA-dependent RNA polymerase [Mitoviridae sp.] acc=UJQ92583.1 	k__Viruses;K__Orthornavirae;p__Lenarviricota;c__Howeltoviricetes;o__Cryppavirales;f__Mitoviridae;g__unclassified Mitoviridae genus;s__Mitoviridae sp.	Streptophyta
ACYM01_EVE079	high	43	maybe-viral (9), viral (7), non-viral (4)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01006000.1_279-662:+	9.23e-26	45	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE080	high	43	maybe-viral (9), viral (7), non-viral (4)	uncharacterized protein (8), VDB (4), annotated protein of Eukaryota (3), UDB Viruses (3), annotated protein of unclassified root superkingdom (1), polyprotein protein (1)	ACYM01013059.1_8662-9198:+	5.37e-32	39.1	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	ORF3 n=1 Tax=Dioscorea nummularia-associated virus  RepID=A0A346RP34_9VIRU	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Dioscovirus;s__Dioscovirus dioscoreae	Streptophyta
ACYM01_EVE081	high	43	maybe-viral (9), viral (7), non-viral (4)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2), UDB Viruses (2)	ACYM01017545.1_937-1392:+	5.32e-33	47.3	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE082	high	43	maybe-viral (9), viral (8), non-viral (5)	uncharacterized protein (7), VDB (5), annotated protein of Eukaryota (3), UDB Viruses (3), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01022063.1_1049-1567:-	1.7299999999999998e-31	38.8	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
ACYM01_EVE083	high	43	maybe-viral (9), viral (7), non-viral (4)	uncharacterized protein (7), VDB (4), UDB Viruses (3), annotated protein of Eukaryota (2), annotated protein of unclassified root superkingdom (2), polyprotein protein (2)	ACYM01037928.1_4789-5244:+	3.77e-33	43.3	Uncharacterized protein n=1 Tax=Dipteronia dyeriana  RepID=A0AAD9XPK2_9ROSI	polyprotein [Chestnut mosaic virus] acc=QOS14285.1 	k__Viruses;K__Pararnavirae;p__Artverviricota;c__Revtraviricetes;o__Ortervirales;f__Caulimoviridae;g__Badnavirus;s__Badnavirus tessellocastaneae	Streptophyta
